民間さび止めPB,IP1515SG,50,65,66,36,80,141,99,99,98,108,70,311
民間さび止めPB,IP1515SGP,,,,,,,4,,,,2,
民間さび止めPB,IP1515WG,8,31,22,10,1,5,12,1,8,1,21,5
民間さび止めPB,IP1515XG,,1,,,,,,,,,,
民間さび止めPB,IP2010SC,,,,,3,1,1,,1,,19,6
民間さび止めPB,IP2010SG,62,60,116,106,106,114,90,136,94,94,58,110
民間さび止めPB,IP2010WC,,,,,,,,2,,,,
民間さび止めPB,IP2010WG,13,41,5,11,12,6,6,11,19,16,8,21
民間さび止めPB,IP2010XG,,4,1,,,,2,4,2,,,
民間さび止めPB,IP2015SC,9,,5,,3,7,2,5,2,23,7,
民間さび止めPB,IP2015SG,85,67,68,62,130,118,82,90,95,111,85,139
民間さび止めPB,IP2015SGP,2,,,,,,,,,,,
民間さび止めPB,IP2015WC,,,,,,,,,,,,1
民間さび止めPB,IP2015WG,33,6,8,1,,2,14,30,4,5,13,12
民間さび止めPB,IP2015XG,,,,,,1,,1,,,,
民間さび止めPB,IP2020SC,5,,1,,,1,1,3,,4,,
民間さび止めPB,IP2020SG,87,74,36,72,48,92,56,93,92,67,95,52
民間さび止めPB,IP2020SGP,,,,1,,,,,,,,
民間さび止めPB,IP2020WC,1,,,,,,,,,,,
民間さび止めPB,IP2020WG,5,8,21,22,2,4,24,8,8,4,8,2
民間さび止めPB,IP2020XG,1,2,,,2,,,2,,,2,
民間さび止めPB,IP2510SC,,,,,,,2,,,,,
民間さび止めPB,IP2510SG,26,25,36,5,8,22,7,9,23,17,25,19
民間さび止めPB,IP2510WC,,,,,,,,,,1,,
民間さび止めPB,IP2510WG,2,6,2,,7,,1,2,1,1,4,7
民間さび止めPB,IP2510XG,,,,,,,,,2,,,
民間さび止めPB,IP2515SC,,,,,1,11,,,,1,,
民間さび止めPB,IP2515SG,8,16,10,8,6,9,17,7,29,21,28,17
民間さび止めPB,IP2515WC,,1,,,,,,,,,,
民間さび止めPB,IP2515WG,13,,4,5,7,,1,20,10,3,,14
民間さび止めPB,IP2520SC,4,,,,1,,,,,,,4
民間さび止めPB,IP2520SG,20,40,30,28,23,104,37,16,15,13,7,6
民間さび止めPB,IP2520WG,5,1,2,1,1,3,,5,1,1,2,4
民間さび止めPB,IP2520XG,,,,,,,,,3,,,
民間さび止めPB,IP2525SC,,,,,,,,,,,,1
民間さび止めPB,IP2525SG,18,26,10,8,6,26,17,14,13,7,11,10
民間さび止めPB,IP2525WG,,,1,2,,,,1,1,1,,
民間さび止めPB,IP3010SC,,4,,,,,,,,,8,
民間さび止めPB,IP3010SG,19,6,10,6,1,2,5,12,8,13,20,16
民間さび止めPB,IP3010WG,1,3,5,2,3,,2,2,,1,1,3
民間さび止めPB,IP3010XG,,,,,,,,,2,,,
民間さび止めPB,IP3015SC,,1,4,,,,,,,,2,1
民間さび止めPB,IP3015SG,4,10,11,9,13,15,13,8,11,11,19,23
民間さび止めPB,IP3015WG,4,3,1,,4,,2,10,4,,10,2
民間さび止めPB,IP3020SC,,,3,4,1,2,,6,2,,5,
民間さび止めPB,IP3020SG,45,46,18,37,47,67,50,48,32,48,50,40
民間さび止めPB,IP3020SGP,,,,,,,1,,,,,2
民間さび止めPB,IP3020WC,,1,,,,,,,,,,
民間さび止めPB,IP3020WG,9,7,21,3,4,7,4,9,1,5,12,7
民間さび止めPB,IP3020XG,,,,,5,,,,,,,
民間さび止めPB,IP3025SC,,,,,,,,42,,,,1
民間さび止めPB,IP3025SG,6,1,2,10,10,14,4,5,5,5,10,6
民間さび止めPB,IP3025WG,,2,,,4,,,,,1,2,1
民間さび止めPB,IP3030SC,2,,,5,,,,3,,2,1,1
民間さび止めPB,IP3030SG,17,35,23,19,13,48,54,57,45,19,37,12
民間さび止めPB,IP3030SGP,,,,,,,1,,,,,
民間さび止めPB,IP3030WC,,,,,,,,1,,,,
民間さび止めPB,IP3030WG,1,2,1,3,1,1,3,2,5,7,7,5
民間さび止めPB,IP3030XG,,,,,,,,,4,,,
民間さび止めPB,IP3520SC,,,,,,,2,,,,,
民間さび止めPB,IP3520SG,2,,,,,4,4,,3,,1,
民間さび止めPB,IP3520WG,1,1,,,,,,,,,4,2
民間さび止めPB,IP3530SG,,,,,,2,,2,,1,3,1
民間さび止めPB,IP3530WG,,,,,,,,,,2,,
民間さび止めPB,IP3535SC,,,,,,,,,1,,,
民間さび止めPB,IP3535SG,,1,,3,1,,1,1,,2,,
民間さび止めPB,IP3535WG,1,,,,,,,,,,,
民間さび止めPB,IP4020SC,,,,,,1,2,,,,7,
民間さび止めPB,IP4020SG,11,2,3,3,8,6,7,8,8,15,6,105
民間さび止めPB,IP4020WG,2,5,1,2,,3,,1,1,8,,2
民間さび止めPB,IP4020XG,,,,,1,,,,,,,
民間さび止めPB,IP4030SC,,4,,,1,,,2,1,,,
民間さび止めPB,IP4030SG,9,12,11,17,11,9,6,19,12,15,7,9
民間さび止めPB,IP4030WG,2,2,2,4,2,2,8,5,2,2,4,1
民間さび止めPB,IP4030XG,,2,1,,,,,,,,,
民間さび止めPB,IP4040SC,,1,,,,,,2,,,,
民間さび止めPB,IP4040SG,7,1,3,9,3,11,1,19,4,10,12,3
民間さび止めPB,IP4040SGP,,,,,,,,2,,,,
民間さび止めPB,IP4040WC,,,,,,,,3,,,,
民間さび止めPB,IP4040WG,,,,1,,,3,,3,,,1
民間さび止めPB,IP5020SC,,,,,,,,,,,,1
民間さび止めPB,IP5020SG,3,2,1,1,3,1,,5,1,,2,2
民間さび止めPB,IP5020WG,1,1,,,1,,,,,,,
民間さび止めPB,IP5030SC,,,,,,,,,,,3,
民間さび止めPB,IP5030SG,9,5,2,3,2,2,4,2,7,2,8,6
民間さび止めPB,IP5030WC,,,,,,3,,,,1,,
民間さび止めPB,IP5030WG,2,,1,5,1,1,1,2,3,,,
民間さび止めPB,IP5030XG,,,,,,,,2,,,,
民間さび止めPB,IP5040SG,4,,2,4,2,7,2,9,3,2,3,
民間さび止めPB,IP5040WC,,,,,2,,,,,,,2
民間さび止めPB,IP5040WG,,1,,,,1,1,3,,2,8,
民間さび止めPB,IP5050SC,,,,,,,,,,,,1
民間さび止めPB,IP5050SG,10,,3,6,5,,3,13,,7,8,5
民間さび止めPB,IP5050WG,1,1,,2,2,2,,1,,,1,
民間さび止めPB,IP6030SC,,,,,,,,2,,,,
民間さび止めPB,IP6030SG,1,3,,,2,,1,,1,,,
民間さび止めPB,IP6030WG,1,,,1,,,,1,,,,
民間さび止めPB,IP6040SG,4,,,1,2,,,2,,2,1,
民間さび止めPB,IP6040WC,,,,,,,,,,1,,
民間さび止めPB,IP6040WG,,,2,,,,,,,,,1
民間さび止めPB,IP6050SG,1,,,1,2,1,,,,1,,1
民間さび止めPB,IP6050WC,,,,,,,,,,3,,
民間さび止めPB,IP6050WG,,,,,,,,2,,,,1
民間さび止めPB,IP6060SG,,2,6,,,1,2,1,,,2,2
民間さび止めPB,IP6060WG,,,,1,,,,,7,,1,1
国土さび止めPB,BE1007SG,25,,1,,,,,1,4,24,3,2
国土さび止めPB,BE1007WC,,,,,,,,,,,,1
国土さび止めPB,BE1010SC,,1,,,20,31,110,4,,1,,4
国土さび止めPB,BE1010SG,23,12,1,28,5,14,26,5,6,16,7,5
国土さび止めPB,BE1010WG,,,,,,,6,,,,,9
国土さび止めPB,BE1010XG,,,,,1,,,,6,,1,
国土さび止めPB,BE1507SC,,,,,,4,27,,2,,12,1
国土さび止めPB,BE1507SG,,5,,,,2,4,,10,2,,
国土さび止めPB,BE1507XG,,,,,,,,,,,,1
国土さび止めPB,BE1510SC,26,9,88,65,74,34,7,27,14,38,20,
国土さび止めPB,BE1510SG,64,53,87,50,73,76,70,71,98,31,79,87
国土さび止めPB,BE1510WG,,,,,,,3,1,,,7,9
国土さび止めPB,BE1510XG,,,,,1,10,,1,1,,,1
国土さび止めPB,BE1515SC,23,33,12,53,12,20,81,19,12,6,13,
国土さび止めPB,BE1515SG,51,57,32,45,36,72,96,79,34,35,41,20
国土さび止めPB,BE1515SGP,,,,,,,,,1,,,
国土さび止めPB,BE1515WG,,1,,,,,2,2,,,,3
国土さび止めPB,BE1515XC,,,,,,,,,1,,,
国土さび止めPB,BE1515XG,1,,,,,2,2,1,,,2,2
国土さび止めPB,BE2010SC,2,10,13,7,20,70,31,19,10,20,64,8
国土さび止めPB,BE2010SG,107,109,54,63,48,58,50,106,43,37,79,43
国土さび止めPB,BE2010SGP,,,,,,,,1,,,,
国土さび止めPB,BE2010WC,,,,,,,,1,,,1,
国土さび止めPB,BE2010WG,2,1,4,,2,,6,,,1,1,1
国土さび止めPB,BE2010XG,,,2,,2,2,3,,,,,
国土さび止めPB,BE2015SC,7,12,10,16,12,6,12,6,26,4,28,1
国土さび止めPB,BE2015SG,45,30,31,51,26,19,23,45,39,23,56,39
国土さび止めPB,BE2015WG,,,2,,,,,,5,-2,2,2
国土さび止めPB,BE2015XC,,,,1,,,,,,,,
国土さび止めPB,BE2015XG,1,,,2,6,,,4,,,1,2
国土さび止めPB,BE2020SC,16,5,29,73,16,64,56,30,28,14,20,10
国土さび止めPB,BE2020SG,97,79,53,130,67,131,160,111,121,74,103,51
国土さび止めPB,BE2020SGP,2,,,,,,,,,,,
国土さび止めPB,BE2020WC,,,,,,,,,,,1,
国土さび止めPB,BE2020WG,,0,,,,,4,,,,,
国土さび止めPB,BE2020XC,,9,,,,,,,,1,,
国土さび止めPB,BE2020XG,,,,,,15,26,5,1,1,,
国土さび止めPB,BE2510SC,2,,4,6,1,,,,,,,
国土さび止めPB,BE2510SG,29,4,,1,4,,5,8,3,30,66,2
国土さび止めPB,BE2510WG,,,,,,,,,,,,1
国土さび止めPB,BE2515SC,,,2,8,1,3,,4,2,,,
国土さび止めPB,BE2515SG,,7,1,2,2,7,1,28,,4,15,3
国土さび止めPB,BE2520SC,,,4,5,4,8,1,21,3,1,2,1
国土さび止めPB,BE2520SG,11,8,6,21,8,2,6,12,25,11,25,30
国土さび止めPB,BE2520WC,,,,,,,,6,,,,
国土さび止めPB,BE2525SC,,,2,5,3,1,5,22,,4,,
国土さび止めPB,BE2525SG,15,5,27,45,8,19,21,9,3,6,7,14
国土さび止めPB,BE2525WG,,,,,,,5,,,,,
国土さび止めPB,BE2525XG,,,,,,,,,1,,,
国土さび止めPB,BE3010SC,2,,3,,2,63,45,,2,26,1,4
国土さび止めPB,BE3010SG,14,13,6,1,4,7,6,5,6,1,2,
国土さび止めPB,BE3010XG,,,,1,,,,,,,,
国土さび止めPB,BE3015SC,,,4,,,2,1,6,2,7,6,1
国土さび止めPB,BE3015SG,8,7,,5,6,4,1,9,4,4,2,7
国土さび止めPB,BE3015WG,,,,,,,,,,1,2,
国土さび止めPB,BE3015XG,,,,,,,,,,2,,
国土さび止めPB,BE3020SC,20,7,64,41,11,56,9,2,77,86,47,11
国土さび止めPB,BE3020SG,59,26,39,62,47,59,43,32,33,34,28,25
国土さび止めPB,BE3020WC,,6,,,,,,,,,,
国土さび止めPB,BE3020WG,,,,2,,,,,2,-1,,
国土さび止めPB,BE3020XC,,1,,,,,,,,,,
国土さび止めPB,BE3020XG,,,,,,2,1,2,,2,1,2
国土さび止めPB,BE3025SC,,,,,3,,1,,,,1,
国土さび止めPB,BE3025SG,1,,,,,,1,5,2,2,2,2
国土さび止めPB,BE3030SC,2,3,5,6,17,16,56,26,28,5,5,1
国土さび止めPB,BE3030SG,19,13,26,42,39,55,44,43,22,26,22,14
国土さび止めPB,BE3030SGP,11,,,,,,,,,,,
国土さび止めPB,BE3030WG,,,,,,1,,2,5,-4,,
国土さび止めPB,BE3030XC,,2,,,,,,,,2,1,
国土さび止めPB,BE3030XG,,,,,1,2,15,7,,5,,1
国土さび止めPB,BE3520SC,,,2,1,,,,8,3,1,,1
国土さび止めPB,BE3520SG,3,2,1,1,,,,1,,2,1,1
国土さび止めPB,BE3520WG,,1,,,,,,,,,,
国土さび止めPB,BE3530SC,1,,,1,,3,1,,,,,1
国土さび止めPB,BE3530SG,,,1,,,,,1,1,1,7,2
国土さび止めPB,BE3530XG,,,,,,1,,,,,,
国土さび止めPB,BE3535SG,2,1,1,,1,,5,3,,,5,
国土さび止めPB,BE4020SC,1,2,2,2,1,12,1,13,11,3,1,4
国土さび止めPB,BE4020SG,4,16,,9,6,3,7,12,16,9,13,8
国土さび止めPB,BE4030SC,,3,36,5,2,20,9,5,4,1,5,
国土さび止めPB,BE4030SG,8,5,20,5,9,10,6,16,13,3,17,35
国土さび止めPB,BE4030XG,,,,,2,12,,1,,,,
国土さび止めPB,BE4040SC,11,12,4,1,3,2,35,8,6,5,4,6
国土さび止めPB,BE4040SG,3,6,3,6,4,11,5,9,1,9,4,5
国土さび止めPB,BE4040WG,,,,,,,,,,,,5
国土さび止めPB,BE4040XC,,1,,,,,,,,,,
国土さび止めPB,BE4040XG,,,,,,3,,,,,,
国土さび止めPB,BE5020SC,1,2,6,,1,3,,2,15,,8,2
国土さび止めPB,BE5020SG,4,3,3,5,,1,1,3,3,1,1,4
国土さび止めPB,BE5020WG,,1,,,,,,,,,,
国土さび止めPB,BE5030SC,,6,,2,3,9,5,3,,,1,3
国土さび止めPB,BE5030SG,3,2,6,9,4,1,6,19,10,5,3,9
国土さび止めPB,BE5040SC,,,3,1,2,16,1,4,2,7,6,3
国土さび止めPB,BE5040SG,8,3,1,1,2,9,2,4,1,,6,2
国土さび止めPB,BE5050SC,2,1,2,1,5,8,0,10,,2,,
国土さび止めPB,BE5050SG,3,,3,1,4,4,3,10,6,3,5,
国土さび止めPB,BE5050WG,,,,,,,,,,,,2
国土さび止めPB,BE6030SC,1,,5,,,2,3,7,2,,1,1
国土さび止めPB,BE6030SG,1,5,4,1,1,,,2,,1,,
国土さび止めPB,BE6030WG,,,,,,,1,,,,,
国土さび止めPB,BE6040SC,,,8,1,,11,1,2,1,,2,2
国土さび止めPB,BE6040SG,3,,1,6,1,2,1,5,,,,
国土さび止めPB,BE6040XG,,,,,,1,,,,,,
国土さび止めPB,BE6050SC,3,,3,,,3,,1,6,,2,
国土さび止めPB,BE6050SG,1,1,1,1,,,,6,,,,
国土さび止めPB,BE6060SC,,,2,,,1,,1,4,5,1,1
国土さび止めPB,BE6060SG,1,5,,1,5,1,1,4,3,4,,4
国土さび止めPB,BE6060WC,,,,,,1,,,,,,
国土さび止めPB,BE6060XG,,,,,,,1,,,,,
国土さび止めPB,BP1007SG,18,,,,,,,,,,,
国土さび止めPB,BP1010SC,3,,,,,,,,,,,
国土さび止めPB,BP1010SG,,,,20,,1,,4,,,1,
国土さび止めPB,BP1010SGP,,,,,,,,,1,,,
国土さび止めPB,BP1507SC,,,6,,2,,,16,2,,,
国土さび止めPB,BP1507SG,,,,,,1,,6,,,,1
国土さび止めPB,BP1510SC,,,,,2,,,,2,,1,1
国土さび止めPB,BP1510SG,,1,1,1,1,2,,6,1,,,
国土さび止めPB,BP1515SC,4,1,,2,,,2,,1,,,
国土さび止めPB,BP1515SG,,,,,,1,1,1,,2,,
国土さび止めPB,BP2010SC,,,1,6,7,,,,7,,,
国土さび止めPB,BP2010SG,45,1,2,,1,2,2,8,,,30,
国土さび止めPB,BP2015SC,,,,2,5,,,10,,1,1,1
国土さび止めPB,BP2015SG,,1,1,,,,,,2,,,
国土さび止めPB,BP2020SC,3,,,,1,,,,12,1,2,
国土さび止めPB,BP2020SG,,,4,38,4,2,2,2,2,,4,
国土さび止めPB,BP2020WG,,,,,,,4,,,,,
国土さび止めPB,BP2510SC,,,,,1,,,,,,,
国土さび止めPB,BP2515SC,,,,,2,,,,,,,4
国土さび止めPB,BP2515SG,,,,,,,,2,,,,
国土さび止めPB,BP2520SG,1,,,,,,,,2,,,
国土さび止めPB,BP2525SC,,,,,,,,,,,,1
国土さび止めPB,BP2525SG,,,,,,,2,,1,2,,
国土さび止めPB,BP2525WG,,,,,,,,1,2,,,
国土さび止めPB,BP3010SC,,,,,1,,,,,,,
国土さび止めPB,BP3010SG,10,,,3,,1,,,,,,
国土さび止めPB,BP3015SG,,1,,,,,,1,,,,
国土さび止めPB,BP3020SC,,,,,2,2,,,1,,,
国土さび止めPB,BP3020SG,3,,,14,,14,4,2,,,1,
国土さび止めPB,BP3030SG,,,,2,,,3,,,,,
国土さび止めPB,BP4020SG,,,,2,,3,,2,,,,
国土さび止めPB,BP4030SG,2,,,,,1,,,,,,
国土さび止めPB,BP4040SG,,,,,,,1,,,,,
国土さび止めPB,BP5020SC,,,1,,,,,,,,,
国土さび止めPB,BP5040SC,,,,,,,1,,,,,
SUS PB,SE1007SN,,1,,,,1,,,,,,
SUS PB,SE1007WN,4,,,,,,,4,,1,6,21
SUS PB,SE1007XC,,1,,,,,,,,,,
SUS PB,SE1007XN,,,5,,3,1,1,1,4,7,3,1
SUS PB,SE1010SN,,,,,,,2,4,25,6,,
SUS PB,SE1010WC,,,,,,,,1,,3,,1
SUS PB,SE1010WN,4,2,8,2,4,8,2,6,2,8,5,3
SUS PB,SE1010XC,1,,,1,2,1,110,99,33,6,196,2
SUS PB,SE1010XN,6,15,8,10,8,14,35,9,44,33,19,5
SUS PB,SE1507SN,,,,,,,,,,3,1,
SUS PB,SE1507WN,,,5,6,10,5,7,3,1,4,,
SUS PB,SE1507XC,1,,,,,,1,,3,,5,13
SUS PB,SE1507XN,,,,,2,5,2,1,1,2,35,
SUS PB,SE1510SC,,,12,,,,,2,,,2,
SUS PB,SE1510SN,7,,,8,2,40,3,5,10,1,5,8
SUS PB,SE1510SNP,,3,,1,,,,,1,2,1,
SUS PB,SE1510WC,,,,,1,,,4,5,5,11,
SUS PB,SE1510WN,13,6,72,30,9,27,20,33,23,16,31,19
SUS PB,SE1510XC,61,9,13,72,18,30,9,31,30,24,15,6
SUS PB,SE1510XN,53,34,53,81,75,84,127,87,113,60,110,104
SUS PB,SE1515SC,,4,,,,,4,,,,,
SUS PB,SE1515SN,,7,2,7,52,1,4,6,15,,3,8
SUS PB,SE1515SNP,,1,,1,,,,,1,10,34,
SUS PB,SE1515WC,1,,,,,,,9,,,1,
SUS PB,SE1515WN,20,13,7,4,11,17,17,21,26,11,9,36
SUS PB,SE1515XC,6,14,12,13,16,8,3,23,10,13,12,10
SUS PB,SE1515XN,36,77,29,38,37,71,34,78,209,80,145,35
SUS PB,SE2010SC,,6,,,,,,,1,,,
SUS PB,SE2010SN,3,6,1,1,6,4,,4,12,8,2,6
SUS PB,SE2010SNP,,,,,,72,3,,1,1,,
SUS PB,SE2010WC,,8,,2,,,,,7,2,2,1
SUS PB,SE2010WN,5,1,14,14,17,26,16,29,39,13,49,15
SUS PB,SE2010XC,6,4,4,17,42,9,29,17,33,13,6,12
SUS PB,SE2010XN,47,54,41,67,68,57,71,128,74,64,150,50
SUS PB,SE2015SC,,,,,,,,1,,,,
SUS PB,SE2015SN,2,,1,,1,,9,1,2,-1,,7
SUS PB,SE2015SNP,,,,1,,2,2,1,,,6,2
SUS PB,SE2015WC,,4,,,1,2,,1,3,,1,3
SUS PB,SE2015WN,22,20,19,8,21,9,23,25,12,12,21,20
SUS PB,SE2015XC,5,21,21,13,4,8,49,27,25,11,27,11
SUS PB,SE2015XN,64,66,68,71,61,65,86,181,126,113,204,96
SUS PB,SE2020SC,,2,,,2,,,,6,,,
SUS PB,SE2020SN,2,1,5,9,2,4,2,0,6,6,3,7
SUS PB,SE2020SNP,,,,,,,1,,1,6,,2
SUS PB,SE2020WC,1,1,1,,1,5,3,6,1,1,4,
SUS PB,SE2020WN,11,24,26,23,24,43,17,50,47,30,41,45
SUS PB,SE2020XC,13,5,36,91,56,32,27,58,84,20,27,9
SUS PB,SE2020XN,64,62,88,60,85,118,141,204,116,133,149,130
SUS PB,SE2510SC,1,,,,,,,,,,,
SUS PB,SE2510SN,,,,,,1,,,,,,
SUS PB,SE2510SNP,,,2,,,,1,1,1,,,
SUS PB,SE2510WN,,1,,11,4,7,4,5,,,3,7
SUS PB,SE2510XC,2,2,,,,,,4,3,1,,
SUS PB,SE2510XN,2,5,,1,18,13,-1,9,3,9,20,9
SUS PB,SE2515SC,,,,,,2,,,,,,
SUS PB,SE2515SN,,,,,1,,,,2,1,,
SUS PB,SE2515SNP,,,2,,,,,,1,,,
SUS PB,SE2515WC,,,,,,,,1,,,,
SUS PB,SE2515WN,2,5,,2,1,8,1,,,4,1,2
SUS PB,SE2515XC,,,,,5,,,1,,2,1,4
SUS PB,SE2515XN,3,27,9,7,17,32,20,15,44,15,22,14
SUS PB,SE2520SC,,2,,,,,,,1,,,
SUS PB,SE2520SN,3,,1,,,,3,1,,3,2,2
SUS PB,SE2520WN,1,7,6,,9,6,5,12,3,2,10,2
SUS PB,SE2520XC,,4,4,4,22,11,21,20,5,4,6,3
SUS PB,SE2520XN,19,24,11,32,31,18,42,56,52,43,27,15
SUS PB,SE2525SC,,,4,,1,,,,,,,
SUS PB,SE2525SN,1,,,,,,1,,1,,2,1
SUS PB,SE2525WC,,,,,1,,,,,,3,1
SUS PB,SE2525WN,2,2,2,9,8,24,2,2,11,4,4,2
SUS PB,SE2525XC,1,6,,1,2,1,,1,2,2,,
SUS PB,SE2525XN,6,12,6,6,21,4,7,13,23,8,39,25
SUS PB,SE3010SN,,,,,,,2,,2,,,
SUS PB,SE3010SNP,,,,,,,,1,,,1,
SUS PB,SE3010WN,,,4,,2,,8,9,,,1,
SUS PB,SE3010XC,,,,1,,2,,,1,2,1,7
SUS PB,SE3010XN,2,6,3,1,7,5,8,5,2,4,3,4
SUS PB,SE3015SC,,,,,,3,,,,,8,4
SUS PB,SE3015SN,2,,,,,,,1,1,,,
SUS PB,SE3015SNP,,5,,,,,,,,,,
SUS PB,SE3015WC,,,,,2,,,,1,,,4
SUS PB,SE3015WN,2,,2,3,1,1,3,3,4,6,3,4
SUS PB,SE3015XC,2,1,,,1,1,4,1,4,1,1,3
SUS PB,SE3015XN,6,10,13,7,8,15,30,12,4,15,24,6
SUS PB,SE3020SC,,6,1,,,,,,2,,1,5
SUS PB,SE3020SN,4,8,5,2,4,,3,1,5,2,9,2
SUS PB,SE3020SNP,3,,2,,,,8,,,2,1,2
SUS PB,SE3020WC,,2,7,,3,1,,7,2,2,1,
