民間さび止めPB,IP1515SC,2,,,,,16,2,1,4,1,,
民間さび止めPB,IP1515SG,90,66,102,81,48,84,94,96,39,23,78,15
民間さび止めPB,IP1515SGP,1,1,,,,,,,,,,
民間さび止めPB,IP1515WG,3,,7,,1,3,3,,3,2,,5
民間さび止めPB,IP2010SC,,,,,,,,,,,,3
民間さび止めPB,IP2010SG,19,36,37,22,42,24,40,71,54,30,86,28
民間さび止めPB,IP2010SGP,1,,,,,,,,,,,
民間さび止めPB,IP2010WG,5,,14,1,3,,,,,4,,5
民間さび止めPB,IP2015SC,,,,1,,,,,2,1,,
民間さび止めPB,IP2015SG,33,30,66,111,58,45,26,97,38,55,68,34
民間さび止めPB,IP2015SGP,2,,,,,1,,,,,,
民間さび止めPB,IP2015WG,,,,3,,2,3,,1,,,
民間さび止めPB,IP2020SC,,,6,,,1,,,10,,,3
民間さび止めPB,IP2020SG,27,61,49,29,27,62,47,110,56,66,85,54
民間さび止めPB,IP2020SGP,,2,,,,2,,,,,,
民間さび止めPB,IP2020WG,1,2,2,5,1,1,,1,,4,1,1
民間さび止めPB,IP2510SG,1,4,8,2,,2,3,9,11,2,1,2
民間さび止めPB,IP2510SGP,2,,,,,,,,,,,
民間さび止めPB,IP2510WG,,,,,,1,,,,1,,
民間さび止めPB,IP2515SG,24,37,51,36,20,24,9,20,15,11,11,12
民間さび止めPB,IP2515SGP,,,,,,,,,,,1,
民間さび止めPB,IP2515WG,,,,,1,,4,,1,,,2
民間さび止めPB,IP2520SC,,,4,,,,,8,,,,
民間さび止めPB,IP2520SG,13,14,23,17,15,1,25,6,11,9,22,14
民間さび止めPB,IP2520WG,,,,,,,,,,,,1
民間さび止めPB,IP2525SG,5,2,22,12,2,12,32,29,32,9,7,24
民間さび止めPB,IP2525SGP,1,1,,,,,,,,,,
民間さび止めPB,IP2525WG,6,1,1,1,,,,,,,,1
民間さび止めPB,IP3010SG,10,4,1,1,1,,3,6,3,2,2,2
民間さび止めPB,IP3010WG,,,2,,,,1,,,1,,
民間さび止めPB,IP3015SC,,,,1,,,,,,,,
民間さび止めPB,IP3015SG,2,7,6,11,7,,2,,9,,,4
民間さび止めPB,IP3015WG,,,,,,,,,,2,,
民間さび止めPB,IP3020SC,,,,,,,,1,4,,,
民間さび止めPB,IP3020SG,10,10,23,43,21,17,27,27,41,9,35,41
民間さび止めPB,IP3020WC,,1,,,,,,,,,,
民間さび止めPB,IP3020WG,,,,3,,3,3,3,,1,9,1
民間さび止めPB,IP3025SC,,,2,,,,,,,,,
民間さび止めPB,IP3025SG,1,1,11,2,1,16,3,3,3,,3,3
民間さび止めPB,IP3025SGP,,,,,,,,,1,,,
民間さび止めPB,IP3025XG,,,,,,,,1,,,,
民間さび止めPB,IP3030SC,,,1,,,7,,3,4,,,
民間さび止めPB,IP3030SG,21,38,70,34,25,29,38,63,20,12,39,16
民間さび止めPB,IP3030SGP,,2,,2,,,,,,,2,
民間さび止めPB,IP3030WG,,2,3,0,2,,,,,3,,
民間さび止めPB,IP3030XG,,,,,,1,,2,,,,
民間さび止めPB,IP3520SG,,,,,1,,,,,,,
民間さび止めPB,IP3530SG,,,,,,1,1,,,,,1
民間さび止めPB,IP3535SG,,19,21,15,1,,4,,,,,
民間さび止めPB,IP3535WG,,,,,,,2,,,,,
民間さび止めPB,IP3535XC,,,,,,2,,,,,,
民間さび止めPB,IP4020SG,6,1,5,12,0,3,7,6,,5,7,4
民間さび止めPB,IP4020WG,1,,1,,,,,1,,,,
民間さび止めPB,IP4030SC,,,,,,,,,2,,,
民間さび止めPB,IP4030SG,6,2,3,11,4,7,6,5,3,4,11,4
民間さび止めPB,IP4030WG,,3,,1,,,,,,1,3,
民間さび止めPB,IP4040SG,3,2,1,11,6,20,7,19,12,3,3,5
民間さび止めPB,IP4040SGP,1,,,,,,,,,,,
民間さび止めPB,IP4040WG,1,1,,,,,,,,,,
民間さび止めPB,IP5020SC,,,,,,,,1,,,,
民間さび止めPB,IP5020SG,,,,,,,1,2,,,1,1
民間さび止めPB,IP5020WG,,,,,,,,,,,,1
民間さび止めPB,IP5030SG,,3,4,2,,8,,10,2,2,,
民間さび止めPB,IP5030WG,1,,,,,1,,1,,,,
民間さび止めPB,IP5040SG,1,,,,,1,1,3,,,2,
民間さび止めPB,IP5040SGP,,,,,,,,,,,1,
民間さび止めPB,IP5040WG,,1,,,,,,1,2,,,
民間さび止めPB,IP5040XG,,,,,,1,,,,,,
民間さび止めPB,IP5050SG,3,4,1,1,1,5,5,13,5,4,3,4
民間さび止めPB,IP5050SGP,,,,,,1,,,,,,
民間さび止めPB,IP5050WG,1,,,2,,,,,,,,
民間さび止めPB,IP6030SG,,,,,,,,1,,,,
民間さび止めPB,IP6030XG,,,,,,,,1,,,,
民間さび止めPB,IP6040SG,,,,1,,,,,,,,
民間さび止めPB,IP6040WG,,,2,,1,,,,,,,
民間さび止めPB,IP6050SG,,,,,,,,1,,,,
民間さび止めPB,IP6050WG,,,,,,,,3,,3,6,
民間さび止めPB,IP6060SG,,,1,,,4,2,1,3,,,
民間さび止めPB,IP6060WG,,1,,,,,,,,,,
国土さび止めPB,BE1007SC,,,,,,,,,2,,,
国土さび止めPB,BE1007SG,,,,,,,,2,,,,10
国土さび止めPB,BE1007SGP,,,,,,,,,,1,,
国土さび止めPB,BE1010SC,1,1,2,,,27,,6,2,2,,
国土さび止めPB,BE1010SG,1,4,2,24,9,14,,9,5,2,13,9
国土さび止めPB,BE1010SGP,,,,,,1,,,,,,
国土さび止めPB,BE1010WG,,,,,,4,4,,,,3,2
国土さび止めPB,BE1507SG,,,,,2,,,,2,21,1,
国土さび止めPB,BE1510SC,,,1,36,143,10,3,2,6,4,,29
国土さび止めPB,BE1510SG,11,31,15,8,48,120,70,154,43,35,-2,183
国土さび止めPB,BE1510SGP,,,,,,4,,,1,,,
国土さび止めPB,BE1510WC,,1,,,,,,,,,,
国土さび止めPB,BE1510WG,,,,,,,,,,3,,1
国土さび止めPB,BE1510XC,,,,,,,,,4,,,
国土さび止めPB,BE1515SC,,3,19,,38,4,12,4,,5,1,27
国土さび止めPB,BE1515SG,24,20,48,22,103,101,59,93,34,54,77,39
国土さび止めPB,BE1515SGP,,,,,,,,8,,,,
国土さび止めPB,BE1515WC,,,,,5,,2,,,,,
国土さび止めPB,BE1515WG,,,,,2,,,1,,,,
国土さび止めPB,BE1515XG,,,,,,1,,,,,,
国土さび止めPB,BE2010SC,1,7,38,4,4,18,12,12,7,17,,2
国土さび止めPB,BE2010SG,47,61,28,84,34,128,22,56,38,20,36,12
国土さび止めPB,BE2010SGP,,,,,,1,,,,1,,
国土さび止めPB,BE2010WG,,,,,2,,,,,,,
国土さび止めPB,BE2015SC,,,,,29,8,3,7,,,,
国土さび止めPB,BE2015SG,11,,5,19,54,25,46,30,27,22,30,43
国土さび止めPB,BE2015SGP,,,,,,,,,,2,,
国土さび止めPB,BE2015WG,,,,1,1,,,,,,3,
国土さび止めPB,BE2020SC,8,25,20,24,28,25,44,34,9,10,2,5
国土さび止めPB,BE2020SG,120,128,69,120,116,147,182,198,109,74,122,53
国土さび止めPB,BE2020SGP,,,,5,,,,1,1,1,2,
国土さび止めPB,BE2020WG,,,,,1,,1,,,,,1
国土さび止めPB,BE2510SC,,,,,,,5,,,,,
国土さび止めPB,BE2510SG,16,5,,1,5,7,,5,4,,1,3
国土さび止めPB,BE2510SGP,,,2,,,1,,,,,,
国土さび止めPB,BE2515SC,,,,,6,4,,,,,,
国土さび止めPB,BE2515SG,3,3,9,2,6,2,4,3,6,4,11,
国土さび止めPB,BE2515SGP,,,1,1,,,,,,,,
国土さび止めPB,BE2515WG,,,,3,,,,,,,,
国土さび止めPB,BE2520SC,,,,,1,2,11,16,,,1,1
国土さび止めPB,BE2520SG,7,7,3,3,3,10,4,4,3,,12,3
国土さび止めPB,BE2520SGP,,,,,,,,1,,,,
国土さび止めPB,BE2520WG,,,,,,,,,4,,,
国土さび止めPB,BE2525SC,,,,3,5,1,,2,1,,2,
国土さび止めPB,BE2525SG,10,16,3,6,17,9,16,11,6,2,19,7
国土さび止めPB,BE2525SGP,,,,,,2,,,,,,
国土さび止めPB,BE3010SC,,1,,,,5,,1,,,,
国土さび止めPB,BE3010SG,,1,1,11,7,3,,3,11,,1,1
国土さび止めPB,BE3015SC,,,3,,,,1,,,,1,
国土さび止めPB,BE3015SG,2,1,2,6,3,35,1,7,2,1,5,3
国土さび止めPB,BE3020SC,,2,42,2,44,10,4,12,8,1,2,
国土さび止めPB,BE3020SG,40,11,71,36,62,43,15,32,31,15,29,12
国土さび止めPB,BE3020SGP,,,,3,1,,1,,,,,1
国土さび止めPB,BE3020WG,,,,,,9,,,,,,
国土さび止めPB,BE3020XG,,,1,,,,,,1,,1,2
国土さび止めPB,BE3025SC,,,,,2,,1,,,,,
国土さび止めPB,BE3025SG,,1,1,2,2,,,,2,2,1,
国土さび止めPB,BE3030SC,2,22,14,17,6,13,18,14,3,5,4,1
国土さび止めPB,BE3030SG,26,46,31,40,55,43,48,70,36,19,32,32
国土さび止めPB,BE3030SGP,,,,2,,,,2,1,,1,
国土さび止めPB,BE3030WG,,,,,,,1,,,1,1,
国土さび止めPB,BE3030XG,,,,,,,1,,,,,
国土さび止めPB,BE3520SG,,,1,,5,2,,,3,1,4,
国土さび止めPB,BE3530SC,,,,,3,,,,,,,
国土さび止めPB,BE3530SG,,,,2,2,1,,,,,3,
国土さび止めPB,BE3535SC,,1,,,3,,6,1,1,,,
国土さび止めPB,BE3535SG,,,1,3,2,,10,12,,,,
国土さび止めPB,BE4020SC,,,2,2,,,1,,3,,,
国土さび止めPB,BE4020SG,1,2,6,8,7,6,8,7,1,4,1,1
国土さび止めPB,BE4020WG,,,,,,,,,,,1,
国土さび止めPB,BE4030SC,2,,2,2,7,17,2,2,2,8,7,1
国土さび止めPB,BE4030SG,4,2,3,10,17,12,4,5,15,1,3,2
国土さび止めPB,BE4030SGP,,,,4,,,,,,,,
国土さび止めPB,BE4030WG,,,,,,,1,,,,,
国土さび止めPB,BE4040SC,,12,4,3,7,3,8,,2,,,3
国土さび止めPB,BE4040SG,9,7,14,10,18,17,14,13,2,5,3,2
国土さび止めPB,BE4040SGP,,,,,,1,,,,,,
国土さび止めPB,BE5020SG,,1,,2,1,1,1,1,,,,3
国土さび止めPB,BE5030SC,,,,,2,1,2,,1,,2,3
国土さび止めPB,BE5030SG,4,,2,5,6,3,2,1,5,3,5,1
国土さび止めPB,BE5040SC,,,,,,3,,,,,1,
国土さび止めPB,BE5040SG,,,1,2,5,3,,2,1,,2,
国土さび止めPB,BE5050SC,1,1,,,,2,,,4,,,
国土さび止めPB,BE5050SG,1,1,8,2,13,11,2,6,4,1,3,7
国土さび止めPB,BE5050WG,,,,,2,,,3,,,,
国土さび止めPB,BE6030SC,,,1,,,,1,,,,,
国土さび止めPB,BE6030SG,,,,2,,1,2,1,1,,,
国土さび止めPB,BE6040SG,,,,3,,,2,,,,,3
国土さび止めPB,BE6040WC,,,,,,,,,1,,,
国土さび止めPB,BE6050SC,,,,2,,,,,,,,
国土さび止めPB,BE6050SG,,,,,,,1,,2,2,,
国土さび止めPB,BE6060SG,1,2,,,,,,1,3,,,
国土さび止めPB,BP1010SC,,,,,1,,,,,,1,
国土さび止めPB,BP1010SG,2,,,,,,,,2,,4,4
国土さび止めPB,BP1010WC,,,,,,1,,,,,,
国土さび止めPB,BP1507SC,,,,,,,,,,,1,
国土さび止めPB,BP1507SG,,,,,,1,,,,,,
国土さび止めPB,BP1510SC,,,,2,,,,6,8,,3,
国土さび止めPB,BP1510SG,2,4,,1,4,5,8,3,1,2,6,4
国土さび止めPB,BP1515SC,1,9,2,6,2,,,,,,,
国土さび止めPB,BP1515SG,1,,1,,1,13,7,6,6,2,1,2
国土さび止めPB,BP2010SC,,1,,,4,1,,,,,,
国土さび止めPB,BP2010SG,1,5,9,1,5,3,1,,3,4,1,12
国土さび止めPB,BP2015SC,,,2,,,,8,1,,,,
国土さび止めPB,BP2015SG,1,,6,3,10,,2,3,,2,1,
国土さび止めPB,BP2020SC,2,,,4,4,5,,,9,,,
国土さび止めPB,BP2020SG,,6,4,11,2,12,7,10,14,6,8,20
国土さび止めPB,BP2510SG,2,,,,,,,,,,,
国土さび止めPB,BP2515SC,,1,,,,,,,,,,
国土さび止めPB,BP2515SG,,,,,,1,1,,,,,1
国土さび止めPB,BP2520SC,1,,,,,,1,,,,,
国土さび止めPB,BP2520SG,,,3,,,,,2,,1,,3
国土さび止めPB,BP2525SC,,,,,1,,,,,,,
国土さび止めPB,BP2525SG,,1,2,,,1,1,3,7,5,1,2
国土さび止めPB,BP2525WG,1,,,,,,,,,,,
国土さび止めPB,BP3010SC,,,,,36,,,,,,,
国土さび止めPB,BP3010SG,,,,,,1,,,,,,
国土さび止めPB,BP3015SG,,,,3,1,,,,,,,
国土さび止めPB,BP3020SC,,1,,3,,,,,,,,
国土さび止めPB,BP3020SG,,,6,,,,,1,2,,2,
国土さび止めPB,BP3025SG,,,,,,2,,,,,,
国土さび止めPB,BP3025WC,,,,,,,,,2,,,
国土さび止めPB,BP3030SC,,,2,,,,,,,,,
国土さび止めPB,BP3030SG,,,5,4,1,3,4,,8,,7,
国土さび止めPB,BP3535SC,,,,,,,5,,,,,
国土さび止めPB,BP3535SG,1,,,,,3,,,,,,
国土さび止めPB,BP4020SG,,,2,,,,,,,,,
国土さび止めPB,BP4030SG,,,,,,,,,1,,,
国土さび止めPB,BP4040SG,,,,,,,1,,,,1,
国土さび止めPB,BP5030SG,,,,,,,,1,,,,
国土さび止めPB,BP5050WG,,,,11,4,,,,,,,
SUS PB,SE1007WN,1,4,2,,,,,4,,,,8
SUS PB,SE1007XN,,,,,,,,3,7,1,,
SUS PB,SE1010WN,1,,,2,,12,1,4,,,5,
SUS PB,SE1010XN,,,2,,,7,,7,,,,
SUS PB,SE1507WN,,63,,,,,30,2,,20,,
SUS PB,SE1507XN,,,1,,,,,,,2,,
SUS PB,SE1510SN,,,,,,,,,,,6,2
SUS PB,SE1510SNP,,1,,,2,2,,,,,,2
SUS PB,SE1510WC,,,,,,,1,,,,,
SUS PB,SE1510WN,10,10,3,1,4,13,21,21,12,10,10,18
SUS PB,SE1510XN,,,2,1,25,2,4,,2,,,
SUS PB,SE1515SC,,,,,,,1,,,,,
SUS PB,SE1515SN,,1,,,,1,,5,,,,
SUS PB,SE1515SNP,,,,,1,,,8,,1,,
SUS PB,SE1515WC,,,,,,,,,,,,1
SUS PB,SE1515WN,10,3,17,7,2,11,4,8,25,3,2,7
SUS PB,SE1515XN,1,,,,5,19,10,1,3,2,3,24
SUS PB,SE2010SN,5,,,,,1,1,1,,1,1,5
SUS PB,SE2010SNP,,2,2,,,3,,1,1,1,,
SUS PB,SE2010WC,,,,,,,,3,,5,,
SUS PB,SE2010WN,,1,3,2,1,9,11,7,16,,6,2
SUS PB,SE2010XN,4,,7,,1,6,6,,4,27,1,1
SUS PB,SE2015SN,,,2,,,3,,,,4,1,5
SUS PB,SE2015SNP,,,,,1,,,1,,1,,
SUS PB,SE2015WN,10,14,6,16,4,16,28,13,25,10,12,8
SUS PB,SE2015XN,3,,,6,,3,11,2,,9,1,15
SUS PB,SE2020SC,,,,,,,,,,,1,
SUS PB,SE2020SN,,,,1,,7,,1,1,14,,
SUS PB,SE2020SNP,1,1,5,,3,2,3,10,1,,,6
SUS PB,SE2020WC,1,,,,,,1,,,,,
SUS PB,SE2020WN,6,9,18,4,17,34,9,34,27,12,14,14
SUS PB,SE2020XN,6,14,9,21,19,19,21,13,45,12,9,1
SUS PB,SE2510SNP,,1,,,,,,,,,,
SUS PB,SE2510WN,,,,,,,3,,,2,,1
SUS PB,SE2510XN,4,,,,,,,,,,,
SUS PB,SE2515SN,,,,,1,,2,,,2,,
SUS PB,SE2515WN,,5,1,,,4,1,2,1,1,,2
SUS PB,SE2515XN,,,,,,,5,2,1,4,,
SUS PB,SE2520SN,,,,2,,,3,,,,1,
SUS PB,SE2520SNP,,,,,13,,,1,,,,
SUS PB,SE2520WN,,2,2,,7,10,3,1,5,,7,5
SUS PB,SE2520XN,,,,1,1,,1,1,,,1,
SUS PB,SE2525SN,,,,,,,1,1,1,,,
SUS PB,SE2525SNP,2,,1,,,,,,5,,,
SUS PB,SE2525WN,4,1,4,2,4,1,1,4,,1,2,
SUS PB,SE2525XN,1,1,15,6,3,7,4,2,4,6,4,2
SUS PB,SE3010SNP,,,,,,,,,,,1,
SUS PB,SE3010WN,,,2,,,,,,2,,1,
SUS PB,SE3010XN,,6,3,,,,4,6,,,,1
SUS PB,SE3015SN,,,,1,,,1,,,,,
SUS PB,SE3015WN,1,6,,,,5,3,2,4,2,,
SUS PB,SE3015XN,1,,,,,,5,,,4,,1
SUS PB,SE3020SN,,,1,1,2,,,,1,2,,
SUS PB,SE3020SNP,,,,,1,2,2,,2,,,
SUS PB,SE3020WC,,,,,,,4,,,,,
SUS PB,SE3020WN,2,6,9,23,5,16,22,51,29,10,4,15
SUS PB,SE3020XN,3,1,12,1,6,3,10,7,6,1,6,5
SUS PB,SE3025SN,,,,,,1,,,,,,
SUS PB,SE3025SNP,,,,,,,,1,,,,
SUS PB,SE3025WN,,2,,,2,,,1,3,,1,
SUS PB,SE3025XN,,,,,,,1,,,,1,
SUS PB,SE3030SC,,,2,,,,,,,,,
SUS PB,SE3030SN,,1,,3,,5,2,3,,2,2,2
SUS PB,SE3030SNP,6,12,8,,5,12,5,4,1,,3,
SUS PB,SE3030WN,1,10,2,7,10,23,5,22,13,7,36,9
SUS PB,SE3030XN,5,,21,23,15,46,14,13,10,14,8,11
SUS PB,SE3520SNP,,,,,,,1,,,,,
SUS PB,SE3520WN,,,,,,,,,,,2,
SUS PB,SE3520XN,,,,,,,,,,,1,
SUS PB,SE3530SN,,,,,,,,,,,1,
SUS PB,SE3530WN,,,,,,1,,,1,,,
SUS PB,SE3530XN,,,,,,,1,,,,,
SUS PB,SE3535SN,,,,,1,,,,,,,
SUS PB,SE3535SNP,,,,,,1,,,,,,
SUS PB,SE3535WN,,,,,,1,1,1,2,,,
SUS PB,SE3535XN,,,,,2,1,,1,,,,
SUS PB,SE4020SNP,,,1,,,2,,,,,,1
SUS PB,SE4020WN,1,4,2,2,3,6,4,4,4,1,3,1
SUS PB,SE4020XN,1,1,,2,6,,3,3,,3,,
SUS PB,SE4030SN,,,,,,,,,1,1,3,
SUS PB,SE4030SNP,,,,4,,4,1,1,,,1,
SUS PB,SE4030WN,,3,8,9,4,8,12,6,15,3,6,
SUS PB,SE4030XN,,3,,3,29,3,4,1,5,2,,1
SUS PB,SE4040SN,,1,1,,,2,3,,,1,,1
SUS PB,SE4040SNP,5,,6,2,2,13,1,2,,1,5,3
SUS PB,SE4040WC,,,,1,,,,,,,,
SUS PB,SE4040WN,3,5,3,9,7,21,18,13,5,6,10,
SUS PB,SE4040XN,6,7,22,10,10,20,8,2,7,14,4,
SUS PB,SE5020WN,1,,3,,,23,1,2,1,,,
SUS PB,SE5030SN,,,,,,1,,1,,,,
SUS PB,SE5030SNP,,,,,,,2,2,,,3,
SUS PB,SE5030WN,1,2,3,6,4,6,2,10,11,,3,7
SUS PB,SE5030XN,,,,2,2,,2,1,5,1,1,3
SUS PB,SE5040SN,,,,,,1,,,,,,
SUS PB,SE5040SNP,,,,1,,,,1,,,,
SUS PB,SE5040WN,5,2,2,,3,12,3,5,4,,2,3
SUS PB,SE5040XC,,,,,,,,1,,,,
SUS PB,SE5040XN,8,1,,,5,,,2,4,,1,4
SUS PB,SE5050SN,,1,1,,,3,,1,,1,,
SUS PB,SE5050SNP,8,1,1,,1,3,2,6,,1,1,
SUS PB,SE5050WN,6,4,7,6,11,9,9,16,5,3,6,3
SUS PB,SE5050XN,,,1,6,3,3,1,2,2,4,1,2
SUS PB,SE6030SNP,,,,,,,,2,,,,
SUS PB,SE6030WN,,,1,,1,1,1,2,,,,
SUS PB,SE6040WN,1,,3,2,2,8,3,,7,2,2,1
SUS PB,SE6040XN,,1,,,1,,1,1,1,2,,
SUS PB,SE6050WN,,1,3,1,1,,2,3,,,,
SUS PB,SE6050XN,,,,,,,2,,,,1,2
SUS PB,SE6060SN,,,,,,,,,,1,,
SUS PB,SE6060SNP,,,,,,,,1,,,,
SUS PB,SE6060WN,,6,1,1,3,9,4,6,2,,4,
SUS PB,SE6060XN,,1,1,3,3,,,1,1,,2,
SUS PB,SP1007SN,16,,56,2,10,8,8,16,48,,,32
SUS PB,SP1007WC,,,1,,,,,,,,,
SUS PB,SP1007WN,63,135,91,39,53,43,52,28,56,,41,80
SUS PB,SP1007XN,16,,32,32,8,8,,17,9,,16,
SUS PB,SP1010SN,,,18,2,1,4,32,,32,,20,
SUS PB,SP1010SNP,,,,1,,,,3,,,,
SUS PB,SP1010WN,5,5,49,14,35,4,56,51,53,,41,16
SUS PB,SP1010XN,6,,16,,24,1,32,24,,,,
SUS PB,SP1507SN,,,8,,16,,,8,36,,16,17
SUS PB,SP1507SNP,,,1,,,,,,,1,,
SUS PB,SP1507WN,,1,32,,28,,2,30,,,32,40
SUS PB,SP1507XN,,,16,,16,,,16,24,,24,
SUS PB,SP1510SN,25,4,41,3,56,41,,26,27,16,16,32
SUS PB,SP1510SNP,2,2,,,1,,2,,,5,5,19
SUS PB,SP1510WN,78,18,52,82,49,39,82,82,58,51,88,51
SUS PB,SP1510XN,41,4,,,25,1,,40,8,3,,32
SUS PB,SP1515SN,8,,4,,1,,16,1,51,,5,29
SUS PB,SP1515SNP,3,,,1,3,,2,,16,2,,5
SUS PB,SP1515WC,,,,,,,,2,,,,1
SUS PB,SP1515WN,38,62,14,49,6,4,60,25,50,28,32,33
SUS PB,SP1515XN,16,,2,24,5,,40,3,11,1,1,24
SUS PB,SP2010SN,10,10,2,40,6,14,5,29,26,34,4,10
SUS PB,SP2010SNP,4,,8,1,,,,,,2,1,
SUS PB,SP2010WN,36,15,6,79,6,15,38,42,37,37,8,27
SUS PB,SP2010XN,10,10,4,11,24,1,,29,11,4,1,10
SUS PB,SP2015SN,5,1,,10,9,,1,2,10,2,3,5
SUS PB,SP2015SNP,1,,,,3,7,1,4,,2,3,
SUS PB,SP2015WN,46,26,10,49,49,26,42,43,35,34,87,50
SUS PB,SP2015XN,,,,11,,3,7,7,7,4,10,
SUS PB,SP2020SN,,13,,16,1,6,,5,5,20,8,6
SUS PB,SP2020SNP,,1,1,3,4,1,6,17,2,,1,6
SUS PB,SP2020WC,,,,,,2,,,,,,
SUS PB,SP2020WN,8,35,19,47,17,34,16,45,38,23,29,40
SUS PB,SP2020XN,,26,,3,,,,22,41,3,3,
SUS PB,SP2510SN,10,,,,,,,2,,,,10
SUS PB,SP2510WN,15,1,,20,,1,,1,10,,,20
SUS PB,SP2510XC,,,,,,,,4,,,,
SUS PB,SP2510XN,5,,1,10,,,2,,10,,1,
SUS PB,SP2515SN,,,,,10,7,1,,,,,
SUS PB,SP2515SNP,,1,,,,1,,,11,,1,
SUS PB,SP2515WC,,,,,,1,,,,,,
SUS PB,SP2515WN,1,3,8,2,23,10,4,5,1,,1,32
SUS PB,SP2515XC,1,,,,,,,,,,,
SUS PB,SP2515XN,,,,,,15,1,,,,,5
SUS PB,SP2520SN,,,1,,,,,10,,,,10
SUS PB,SP2520SNP,,,,,,,2,1,,,2,2
SUS PB,SP2520WN,34,3,7,2,3,3,22,24,11,9,,21
SUS PB,SP2520XN,,,,,,,,,2,,,
SUS PB,SP2525SN,2,,,,,,,,3,2,,
SUS PB,SP2525SNP,,,,,,1,,2,1,,,
SUS PB,SP2525WN,,8,13,5,4,11,2,1,8,5,2,3
SUS PB,SP2525XN,1,,1,,,1,,1,,5,,
SUS PB,SP3010SN,,,1,,1,,,1,1,,,
SUS PB,SP3010WN,,,17,6,2,,1,2,1,,,1
SUS PB,SP3015SN,,5,,1,,,1,1,10,,,
